"eta_true","rep","covariate","eta_hat","eta_abs_bias","beta1_hat","beta2_hat","beta3_hat","beta4_hat","beta5_hat"
0.4,83,"sum",0.240543659290376,0.159456340709624,0.877797495144176,2.22524700866475,3.34736419471816,-4.41485867116433,-5.50969749266641
0.4,84,"avg",0.242934653287198,0.157065346712802,1.29807587575832,2.37622020262922,3.37082323571883,-4.84007638764677,-5.9983543645719
0.4,84,"sum",0.0632736292341007,0.336726370765899,1.29822978119756,2.37774473387681,3.37268981300737,-4.84346073811828,-6.00128999075264
0.4,85,"avg",0.862425444985581,0.462425444985581,1.1899185389645,2.36932803456247,3.72639652408459,-4.60352743374458,-6.39484521891473
0.4,85,"sum",0.223673806254191,0.176326193745809,1.19433216473909,2.38139303813605,3.72938234295969,-4.61607284931972,-6.41132435340434
0.4,86,"avg",0.905182036636439,0.505182036636439,1.14949152618333,2.07889819526471,3.10758756610001,-4.19660825159035,-5.25029433218949
0.4,86,"sum",0.231451908491008,0.168548091508992,1.1499446268618,2.0700008664601,3.10666852311303,-4.19678777392852,-5.24327091440124
0.4,87,"avg",0.605700418766401,0.205700418766401,1.47195154804982,2.9762700051596,4.66488207804871,-5.16938525706252,-6.3297284653685
0.4,87,"sum",0.16707332556508,0.232926674434921,1.47825381620565,2.98276666673303,4.67976005199346,-5.19179871934651,-6.35130342014956
0.4,88,"avg",0.935216673544196,0.535216673544196,0.659515994551765,2.68278591609391,3.56396438371713,-4.89124015110716,-6.12121124827505
0.4,88,"sum",0.235161957367755,0.164838042632245,0.657053848303524,2.67760439442735,3.55611324489957,-4.87844122712289,-6.10682435199942
0.4,89,"avg",0.393716010741684,0.00628398925831619,0.965653765308471,1.70005422798777,2.46694264193463,-3.53491446930274,-4.5267092241017
0.4,89,"sum",0.106622631486541,0.293377368513459,0.966090010616086,1.7000322092788,2.46772594942629,-3.53409722485158,-4.52500576359803
0.4,90,"avg",0.383194339869113,0.0168056601308865,1.1607830168447,2.3934635308137,3.26146473685753,-4.00681790932137,-5.47851764874165
0.4,90,"sum",0.0911561515168901,0.30884384848311,1.16007706611305,2.39096227637299,3.25771433554888,-4.00391252168812,-5.4758262325197
0.4,91,"avg",0.283441164092901,0.116558835907099,1.03817708624483,1.89378512070503,3.06325271395586,-4.23088724951786,-5.1438472737966
0.4,91,"sum",0.0673987003024775,0.332601299697523,1.03835940465595,1.89281199530528,3.06030887296053,-4.22900951346418,-5.14117205784174
0.4,92,"avg",0.299250506686497,0.100749493313503,0.89330652393448,1.97895569173803,2.97122955612365,-3.5066065591718,-4.68969405985784
0.4,92,"sum",0.0822951635561336,0.317704836443866,0.892872960431362,1.97868013000012,2.97203142693586,-3.50797826879055,-4.69046211507322
0.4,93,"avg",-0.513123625967128,0.913123625967128,0.83034772096222,1.89893359675747,2.92737155551483,-3.42997044973459,-4.68867045364437
0.4,93,"sum",-0.136941383530276,0.536941383530276,0.830508828149287,1.89771090553072,2.92957773453454,-3.43001685681247,-4.68943067074805
0.4,94,"avg",0.414013154113691,0.0140131541136915,1.17949137031082,2.28386507696261,3.05995323601777,-4.18771433416267,-5.24675934269121
0.4,94,"sum",0.105161093697564,0.294838906302436,1.18008318517753,2.28251186013234,3.05942164008109,-4.18544511740953,-5.24373039044928
0.4,95,"avg",0.764294390080598,0.364294390080598,1.67867810059007,2.64168354269841,4.06809748334664,-5.41533094740736,-6.56943994680889
0.4,95,"sum",0.188429945949428,0.211570054050572,1.67613134520389,2.64091934582026,4.06202988797997,-5.40957324309167,-6.55894275682517
0.4,96,"avg",0.490318333199143,0.0903183331991428,1.11350386764719,2.04707260448396,2.94702441362308,-3.88189316720476,-5.15433589420966
0.4,96,"sum",0.133747034578381,0.266252965421619,1.10889231286706,2.05232742722811,2.94832897813455,-3.88389882158947,-5.15558316022135
0.4,97,"avg",0.517906097503614,0.117906097503614,1.00537943152688,2.15972692151761,3.376351406642,-4.58899870126341,-5.20232153146545
0.4,97,"sum",0.127638625591437,0.272361374408563,1.00332664794597,2.15329089450516,3.3666893650753,-4.57898485944535,-5.18889940362604
0.4,98,"avg",0.371526858983577,0.0284731410164235,1.0619622929869,2.15581993041454,3.51703411893902,-4.75335563040639,-5.6423704084574
0.4,98,"sum",0.0923709590056192,0.307629040994381,1.06167232782238,2.15354941413272,3.51284989667193,-4.75021143225543,-5.6379853201367
0.4,99,"avg",0.715174673687851,0.315174673687851,0.938393134018107,2.50648796329838,3.46914622320871,-4.72240771592736,-5.62743007021139
0.4,99,"sum",0.172949286731973,0.227050713268027,0.93627317936536,2.49816421939441,3.46366156861992,-4.7161785539133,-5.61608789623062
