"param","truth","mean","sd","q025","q975","bias","abs_bias","covered","method","xsd","eta_setting","rep"
"beta6",0,-0.07349710557,0.162896693845335,-0.4027588,0.217843675,-0.07349710557,0.07349710557,TRUE,"Proposed (ADVI)",1,0.4,28
"beta7",0,0.133063725345,0.189191333438853,-0.252703625,0.4999107,0.133063725345,0.133063725345,TRUE,"Proposed (ADVI)",1,0.4,28
"beta8",0,0.163633767914,0.177975794809423,-0.178311,0.528791,0.163633767914,0.163633767914,TRUE,"Proposed (ADVI)",1,0.4,28
"beta9",0,-0.0211365024176,0.176507403417501,-0.374857875,0.3235666,-0.0211365024176,0.0211365024176,TRUE,"Proposed (ADVI)",1,0.4,28
"beta10",0,0.212687434216,0.168064431030432,-0.1154209,0.54876585,0.212687434216,0.212687434216,TRUE,"Proposed (ADVI)",1,0.4,28
"beta11",0,0.024080271688,0.180724100175944,-0.329285325,0.372035075,0.024080271688,0.024080271688,TRUE,"Proposed (ADVI)",1,0.4,28
"beta12",0,0.078057191501,0.181422834132139,-0.296792275,0.430737425,0.078057191501,0.078057191501,TRUE,"Proposed (ADVI)",1,0.4,28
"beta13",0,-0.155302401452,0.176815442823371,-0.479139625,0.194360925,-0.155302401452,0.155302401452,TRUE,"Proposed (ADVI)",1,0.4,28
"beta14",0,0.18116163368362,0.171055636707716,-0.16031935,0.5101192,0.18116163368362,0.18116163368362,TRUE,"Proposed (ADVI)",1,0.4,28
"beta15",0,0.0252241237341,0.178913462274106,-0.32598205,0.377415825,0.0252241237341,0.0252241237341,TRUE,"Proposed (ADVI)",1,0.4,28
"beta16",0,-0.26238224978,0.157219682877737,-0.552804875,0.0678508124999999,-0.26238224978,0.26238224978,TRUE,"Proposed (ADVI)",1,0.4,28
"beta17",0,-0.06042816042495,0.186880110810432,-0.399309925,0.33463495,-0.06042816042495,0.06042816042495,TRUE,"Proposed (ADVI)",1,0.4,28
"beta18",0,-0.089008313631,0.175679183138026,-0.429450575,0.245465325,-0.089008313631,0.089008313631,TRUE,"Proposed (ADVI)",1,0.4,28
"beta19",0,-0.038051210136,0.160418472853344,-0.36566955,0.2634519,-0.038051210136,0.038051210136,TRUE,"Proposed (ADVI)",1,0.4,28
"beta20",0,0.05754185125,0.187172761036067,-0.3134268,0.424198025,0.05754185125,0.05754185125,TRUE,"Proposed (ADVI)",1,0.4,28
"eta",0.4,0.68830465,0.36550735140468,0.21680565,1.569284,0.28830465,0.28830465,TRUE,"Proposed (ADVI)",1,0.4,28
"beta1",1,0.562099756958,0.42185702530626,-0.2697814,1.3763765,-0.437900243042,0.437900243042,TRUE,"Naive (ADVI)",1,0.4,28
"beta2",2,-0.2428132140688,0.730662917757167,-1.6460865,1.1719985,-2.2428132140688,2.2428132140688,FALSE,"Naive (ADVI)",1,0.4,28
"beta3",3,0.753293826117,0.656688736208842,-0.572339425,2.03113425,-2.246706173883,2.246706173883,FALSE,"Naive (ADVI)",1,0.4,28
"beta4",-4,-1.8266260735,0.613633262568192,-3.026325,-0.668086625,2.1733739265,2.1733739265,FALSE,"Naive (ADVI)",1,0.4,28
"beta5",-5,-2.1165820956,0.760300389477204,-3.6593505,-0.587161175,2.8834179044,2.8834179044,FALSE,"Naive (ADVI)",1,0.4,28
"beta6",0,-1.08304176481,0.581819377664757,-2.2432275,0.0643059924999997,-1.08304176481,1.08304176481,TRUE,"Naive (ADVI)",1,0.4,28
"beta7",0,-0.080282843011,0.406966041066394,-0.863367325,0.743242425,-0.080282843011,0.080282843011,TRUE,"Naive (ADVI)",1,0.4,28
"beta8",0,0.112887032572,0.40550844104433,-0.70523715,0.8879181,0.112887032572,0.112887032572,TRUE,"Naive (ADVI)",1,0.4,28
"beta9",0,0.59141804081,0.557553643103538,-0.469427425,1.660579,0.59141804081,0.59141804081,TRUE,"Naive (ADVI)",1,0.4,28
"beta10",0,0.0232027362816,0.436198511439417,-0.88031265,0.8912531,0.0232027362816,0.0232027362816,TRUE,"Naive (ADVI)",1,0.4,28
"beta11",0,-0.596052733157,0.60776622621735,-1.79124825,0.5480374,-0.596052733157,0.596052733157,TRUE,"Naive (ADVI)",1,0.4,28
"beta12",0,0.551016915337,0.411154365923498,-0.2982746,1.31278275,0.551016915337,0.551016915337,TRUE,"Naive (ADVI)",1,0.4,28
"beta13",0,0.175813293311,0.40123748948592,-0.620918025,0.94459775,0.175813293311,0.175813293311,TRUE,"Naive (ADVI)",1,0.4,28
"beta14",0,1.22841516698,0.66579754432816,-0.0346649149999999,2.52843025,1.22841516698,1.22841516698,TRUE,"Naive (ADVI)",1,0.4,28
"beta15",0,0.8347425316,0.676567505067373,-0.447393125,2.18215875,0.8347425316,0.8347425316,TRUE,"Naive (ADVI)",1,0.4,28
"beta16",0,0.34165105402,0.471157400906142,-0.577497025,1.24781225,0.34165105402,0.34165105402,TRUE,"Naive (ADVI)",1,0.4,28
"beta17",0,0.95043927729,0.665454812202434,-0.428214325,2.26142925,0.95043927729,0.95043927729,TRUE,"Naive (ADVI)",1,0.4,28
"beta18",0,-0.25128237769,0.411078362217077,-1.02382925,0.530689625,-0.25128237769,0.25128237769,TRUE,"Naive (ADVI)",1,0.4,28
"beta19",0,0.780433284056,0.645234878714463,-0.3734122,2.0739835,0.780433284056,0.780433284056,TRUE,"Naive (ADVI)",1,0.4,28
"beta20",0,0.78140948932,0.532370730952148,-0.274306925,1.87337625,0.78140948932,0.78140948932,TRUE,"Naive (ADVI)",1,0.4,28
"beta1",1,0.914626144,0.186005934328732,0.57204985,1.30599325,-0.085373856,0.085373856,TRUE,"Proposed (ADVI)",1,0.4,29
"beta2",2,2.31774654,0.24645563266499,1.8368015,2.80948925,0.31774654,0.31774654,TRUE,"Proposed (ADVI)",1,0.4,29
"beta3",3,3.7559911,0.373313896704989,2.997704,4.4836875,0.7559911,0.7559911,TRUE,"Proposed (ADVI)",1,0.4,29
"beta4",-4,-4.46274846,0.414448038604517,-5.28273575,-3.635723,-0.46274846,0.46274846,TRUE,"Proposed (ADVI)",1,0.4,29
"beta5",-5,-5.51919015,0.510409154154706,-6.50098675,-4.5128895,-0.51919015,0.51919015,TRUE,"Proposed (ADVI)",1,0.4,29
"beta6",0,0.193156103032,0.173825871999849,-0.14776835,0.530886825,0.193156103032,0.193156103032,TRUE,"Proposed (ADVI)",1,0.4,29
"beta7",0,-0.0415899562855,0.165515883485687,-0.378142875,0.27467285,-0.0415899562855,0.0415899562855,TRUE,"Proposed (ADVI)",1,0.4,29
"beta8",0,-0.0015714445843,0.173724860249368,-0.342230375,0.352621625,-0.0015714445843,0.0015714445843,TRUE,"Proposed (ADVI)",1,0.4,29
"beta9",0,-0.094814043415,0.189031725867935,-0.46740685,0.278615275,-0.094814043415,0.094814043415,TRUE,"Proposed (ADVI)",1,0.4,29
"beta10",0,0.2911789066517,0.161406077747653,-0.0232531725,0.596745275,0.2911789066517,0.2911789066517,TRUE,"Proposed (ADVI)",1,0.4,29
"beta11",0,-0.33960669176,0.185152565143053,-0.68642005,0.0181197175,-0.33960669176,0.33960669176,TRUE,"Proposed (ADVI)",1,0.4,29
"beta12",0,0.074072813044,0.169282155736624,-0.2659737,0.411556975,0.074072813044,0.074072813044,TRUE,"Proposed (ADVI)",1,0.4,29
"beta13",0,0.1419773560296,0.170424015802073,-0.18299395,0.479850025,0.1419773560296,0.1419773560296,TRUE,"Proposed (ADVI)",1,0.4,29
"beta14",0,-0.045508986167,0.171629953530874,-0.380843,0.287156825,-0.045508986167,0.045508986167,TRUE,"Proposed (ADVI)",1,0.4,29
"beta15",0,0.087153688167,0.164427676568358,-0.2385339,0.398134975,0.087153688167,0.087153688167,TRUE,"Proposed (ADVI)",1,0.4,29
"beta16",0,-0.051964365463,0.15405466044699,-0.332894425,0.246130575,-0.051964365463,0.051964365463,TRUE,"Proposed (ADVI)",1,0.4,29
"beta17",0,-0.00420992883599999,0.184305395873937,-0.353277325,0.372871325,-0.00420992883599999,0.00420992883599999,TRUE,"Proposed (ADVI)",1,0.4,29
"beta18",0,0.1248007397768,0.17120324146071,-0.201986675,0.456568825,0.1248007397768,0.1248007397768,TRUE,"Proposed (ADVI)",1,0.4,29
"beta19",0,0.246101915337,0.180420281860213,-0.124368,0.592340875,0.246101915337,0.246101915337,TRUE,"Proposed (ADVI)",1,0.4,29
"beta20",0,0.0058869185302,0.158340859972091,-0.304606725,0.3050094,0.0058869185302,0.0058869185302,TRUE,"Proposed (ADVI)",1,0.4,29
"eta",0.4,0.916985278,0.34344424419635,0.41509,1.72646325,0.516985278,0.516985278,FALSE,"Proposed (ADVI)",1,0.4,29
"beta1",1,0.659691386896,0.413326178055975,-0.155366925,1.4575045,-0.340308613104,0.340308613104,TRUE,"Naive (ADVI)",1,0.4,29
"beta2",2,-0.23202054918,0.751072094987357,-1.662981,1.22149025,-2.23202054918,2.23202054918,FALSE,"Naive (ADVI)",1,0.4,29
"beta3",3,0.77210715825,0.676879567335062,-0.595574575,2.08961075,-2.22789284175,2.22789284175,FALSE,"Naive (ADVI)",1,0.4,29
"beta4",-4,-1.8950430246,0.619393298116122,-3.09219175,-0.72692185,2.1049569754,2.1049569754,FALSE,"Naive (ADVI)",1,0.4,29
"beta5",-5,-2.1051161862,0.749784859558306,-3.6072195,-0.6030674,2.8948838138,2.8948838138,FALSE,"Naive (ADVI)",1,0.4,29
"beta6",0,-1.02579061614,0.651537933239137,-2.32405175,0.242123125,-1.02579061614,1.02579061614,TRUE,"Naive (ADVI)",1,0.4,29
"beta7",0,-0.214864743972,0.39314714305469,-0.96097435,0.56910035,-0.214864743972,0.214864743972,TRUE,"Naive (ADVI)",1,0.4,29
"beta8",0,0.121167228577,0.401174633959367,-0.661391475,0.911352875,0.121167228577,0.121167228577,TRUE,"Naive (ADVI)",1,0.4,29
"beta9",0,0.6800307152,0.53033772048476,-0.331031,1.694462,0.6800307152,0.6800307152,TRUE,"Naive (ADVI)",1,0.4,29
"beta10",0,-0.113500576947,0.412733772215501,-0.971571725,0.68554845,-0.113500576947,0.113500576947,TRUE,"Naive (ADVI)",1,0.4,29
"beta11",0,-0.678772968029,0.584652663883767,-1.828233,0.41042605,-0.678772968029,0.678772968029,TRUE,"Naive (ADVI)",1,0.4,29
"beta12",0,0.49382620029,0.409141108111413,-0.363093075,1.26286,0.49382620029,0.49382620029,TRUE,"Naive (ADVI)",1,0.4,29
"beta13",0,0.1948676485372,0.407059474111124,-0.58905905,0.986968375,0.1948676485372,0.1948676485372,TRUE,"Naive (ADVI)",1,0.4,29
"beta14",0,1.143543531911,0.703660331020467,-0.220761225,2.540163,1.143543531911,1.143543531911,TRUE,"Naive (ADVI)",1,0.4,29
"beta15",0,0.82309743942,0.682841108421799,-0.4694069,2.16166525,0.82309743942,0.82309743942,TRUE,"Naive (ADVI)",1,0.4,29
"beta16",0,0.402322433805,0.438213153872966,-0.48844965,1.22579925,0.402322433805,0.402322433805,TRUE,"Naive (ADVI)",1,0.4,29
"beta17",0,1.02282459643,0.593366020945776,-0.1429185,2.13192175,1.02282459643,1.02282459643,TRUE,"Naive (ADVI)",1,0.4,29
"beta18",0,0.0872261217291,0.394761713368538,-0.657897975,0.829051475,0.0872261217291,0.0872261217291,TRUE,"Naive (ADVI)",1,0.4,29
"beta19",0,0.83923038927,0.594632899681726,-0.22380215,2.04754875,0.83923038927,0.83923038927,TRUE,"Naive (ADVI)",1,0.4,29
"beta20",0,0.794152534657,0.511435440648832,-0.183168775,1.8290685,0.794152534657,0.794152534657,TRUE,"Naive (ADVI)",1,0.4,29
"beta1",1,1.228447688,0.177833861489292,0.900921775,1.6026205,0.228447688,0.228447688,TRUE,"Proposed (ADVI)",1,0.4,30
"beta2",2,1.94982074,0.239866694405325,1.467474,2.43638675,-0.05017926,0.05017926,TRUE,"Proposed (ADVI)",1,0.4,30
"beta3",3,2.96124251,0.289792440731474,2.39701225,3.56559275,-0.0387574900000001,0.0387574900000001,TRUE,"Proposed (ADVI)",1,0.4,30
"beta4",-4,-4.31523327,0.395692039011836,-5.1255635,-3.53950625,-0.31523327,0.31523327,TRUE,"Proposed (ADVI)",1,0.4,30
"beta5",-5,-5.30509831,0.481550554876584,-6.22424025,-4.36531525,-0.30509831,0.30509831,TRUE,"Proposed (ADVI)",1,0.4,30
"beta6",0,-0.192521368642,0.163264275289164,-0.52605095,0.11566605,-0.192521368642,0.192521368642,TRUE,"Proposed (ADVI)",1,0.4,30
"beta7",0,0.0250329862347,0.176633925730492,-0.3239051,0.360294875,0.0250329862347,0.0250329862347,TRUE,"Proposed (ADVI)",1,0.4,30
"beta8",0,-0.053982262344,0.159449116300868,-0.358288,0.268773525,-0.053982262344,0.053982262344,TRUE,"Proposed (ADVI)",1,0.4,30
"beta9",0,0.251220325306,0.187828319451393,-0.1268707,0.61719045,0.251220325306,0.251220325306,TRUE,"Proposed (ADVI)",1,0.4,30
"beta10",0,-0.1327317192729,0.15320677855321,-0.427678325,0.1864528,-0.1327317192729,0.1327317192729,TRUE,"Proposed (ADVI)",1,0.4,30
"beta11",0,-0.194969642377,0.162925703962353,-0.4893406,0.1295793,-0.194969642377,0.194969642377,TRUE,"Proposed (ADVI)",1,0.4,30
"beta12",0,-0.024685746133,0.164999087797505,-0.349699675,0.314110625,-0.024685746133,0.024685746133,TRUE,"Proposed (ADVI)",1,0.4,30
"beta13",0,0.38381618914,0.185458996603586,0.0427383,0.76143975,0.38381618914,0.38381618914,FALSE,"Proposed (ADVI)",1,0.4,30
"beta14",0,0.1590643145099,0.161904504542468,-0.1644429,0.474985625,0.1590643145099,0.1590643145099,TRUE,"Proposed (ADVI)",1,0.4,30
"beta15",0,-0.00579108899,0.152976034946311,-0.30598785,0.28213135,-0.00579108899,0.00579108899,TRUE,"Proposed (ADVI)",1,0.4,30
"beta16",0,-0.090836799057,0.15475054192096,-0.389407875,0.212090275,-0.090836799057,0.090836799057,TRUE,"Proposed (ADVI)",1,0.4,30
"beta17",0,-0.0476578587451,0.175145506343797,-0.37148545,0.29764785,-0.0476578587451,0.0476578587451,TRUE,"Proposed (ADVI)",1,0.4,30
"beta18",0,-0.0100535936631,0.175557171241958,-0.34992125,0.33942815,-0.0100535936631,0.0100535936631,TRUE,"Proposed (ADVI)",1,0.4,30
"beta19",0,-0.1263118751313,0.15966310361886,-0.455460375,0.16883495,-0.1263118751313,0.1263118751313,TRUE,"Proposed (ADVI)",1,0.4,30
"beta20",0,0.042842666305,0.163402320322527,-0.2676954,0.3625613,0.042842666305,0.042842666305,TRUE,"Proposed (ADVI)",1,0.4,30
"eta",0.4,0.784407264,0.310340342867377,0.3378739,1.49580675,0.384407264,0.384407264,TRUE,"Proposed (ADVI)",1,0.4,30
"beta1",1,0.79843303341,0.42077122896932,-0.0313065475,1.61061625,-0.20156696659,0.20156696659,TRUE,"Naive (ADVI)",1,0.4,30
"beta2",2,-0.288507109067,0.646417580990993,-1.5243865,0.9627694,-2.288507109067,2.288507109067,FALSE,"Naive (ADVI)",1,0.4,30
"beta3",3,0.73494321948,0.677151591944193,-0.62126695,2.06051925,-2.26505678052,2.26505678052,FALSE,"Naive (ADVI)",1,0.4,30
"beta4",-4,-1.88461796616,0.623772674541158,-3.11199175,-0.7066712,2.11538203384,2.11538203384,FALSE,"Naive (ADVI)",1,0.4,30
"beta5",-5,-2.1019275298,0.742691643900925,-3.592451,-0.5872732,2.8980724702,2.8980724702,FALSE,"Naive (ADVI)",1,0.4,30
"beta6",0,-1.09798437547,0.563281672657153,-2.22007925,-0.00602581700000007,-1.09798437547,1.09798437547,FALSE,"Naive (ADVI)",1,0.4,30
"beta7",0,-0.18832381389,0.39557360589423,-0.9348385,0.586531225,-0.18832381389,0.18832381389,TRUE,"Naive (ADVI)",1,0.4,30
"beta8",0,-0.058118870397,0.41596991040135,-0.894128,0.750638075,-0.058118870397,0.058118870397,TRUE,"Naive (ADVI)",1,0.4,30
"beta9",0,0.64070525421,0.552150006166012,-0.419052375,1.6572305,0.64070525421,0.64070525421,TRUE,"Naive (ADVI)",1,0.4,30
"beta10",0,-0.4142632450472,0.389447700530905,-1.233018,0.315120125,-0.4142632450472,0.4142632450472,TRUE,"Naive (ADVI)",1,0.4,30
"beta11",0,-0.554316058853,0.607643203633346,-1.73004575,0.614962575,-0.554316058853,0.554316058853,TRUE,"Naive (ADVI)",1,0.4,30
"beta12",0,0.3093283140976,0.458532756841193,-0.600571875,1.18551025,0.3093283140976,0.3093283140976,TRUE,"Naive (ADVI)",1,0.4,30
"beta13",0,-0.052878150628,0.43566121349709,-0.88708365,0.82610995,-0.052878150628,0.052878150628,TRUE,"Naive (ADVI)",1,0.4,30
"beta14",0,1.18930359345,0.687968643058027,-0.154686175,2.56443,1.18930359345,1.18930359345,TRUE,"Naive (ADVI)",1,0.4,30
"beta15",0,0.8511679303,0.661694869963521,-0.41151455,2.15354025,0.8511679303,0.8511679303,TRUE,"Naive (ADVI)",1,0.4,30
"beta16",0,0.213636036416,0.528393044391963,-0.821871175,1.21738525,0.213636036416,0.213636036416,TRUE,"Naive (ADVI)",1,0.4,30
"beta17",0,0.956284777849,0.652856988676268,-0.384996575,2.20210875,0.956284777849,0.956284777849,TRUE,"Naive (ADVI)",1,0.4,30
"beta18",0,-0.045049788691,0.397787942536036,-0.786699625,0.720247925,-0.045049788691,0.045049788691,TRUE,"Naive (ADVI)",1,0.4,30
"beta19",0,0.81777970803,0.609592919591135,-0.3071327,2.0379945,0.81777970803,0.81777970803,TRUE,"Naive (ADVI)",1,0.4,30
"beta20",0,0.7905282792322,0.512856755221293,-0.211832725,1.83381875,0.7905282792322,0.7905282792322,TRUE,"Naive (ADVI)",1,0.4,30
"beta1",1,1.23871044,0.190939103005814,0.8870477,1.640455,0.23871044,0.23871044,TRUE,"Proposed (ADVI)",1,0.4,31
"beta2",2,1.99832818,0.238184709515818,1.52741,2.47600725,-0.0016718200000001,0.0016718200000001,TRUE,"Proposed (ADVI)",1,0.4,31
"beta3",3,3.3955447,0.321332456809001,2.76600275,4.06032275,0.3955447,0.3955447,TRUE,"Proposed (ADVI)",1,0.4,31
"beta4",-4,-5.22916124,0.458995430483864,-6.13795275,-4.30957775,-1.22916124,1.22916124,FALSE,"Proposed (ADVI)",1,0.4,31
"beta5",-5,-6.47046457,0.563087234345886,-7.56123375,-5.36804025,-1.47046457,1.47046457,FALSE,"Proposed (ADVI)",1,0.4,31
"beta6",0,-0.0042666897614,0.159374960559284,-0.326934325,0.29807935,-0.0042666897614,0.0042666897614,TRUE,"Proposed (ADVI)",1,0.4,31
"beta7",0,0.248143998361,0.203546111888591,-0.15166095,0.631930175,0.248143998361,0.248143998361,TRUE,"Proposed (ADVI)",1,0.4,31
"beta8",0,-0.16805859782,0.156322061099966,-0.4708716,0.151540325,-0.16805859782,0.16805859782,TRUE,"Proposed (ADVI)",1,0.4,31
"beta9",0,0.19806935873,0.188475560161654,-0.175695025,0.563780725,0.19806935873,0.19806935873,TRUE,"Proposed (ADVI)",1,0.4,31
"beta10",0,0.0097243787561,0.147689464916424,-0.2819294,0.31091465,0.0097243787561,0.0097243787561,TRUE,"Proposed (ADVI)",1,0.4,31
"beta11",0,-0.4839967691,0.183039002215013,-0.843780475,-0.132739475,-0.4839967691,0.4839967691,FALSE,"Proposed (ADVI)",1,0.4,31
"beta12",0,-0.230781956904,0.170858243218318,-0.576814075,0.107744975,-0.230781956904,0.230781956904,TRUE,"Proposed (ADVI)",1,0.4,31
"beta13",0,-0.3471157121,0.187979213763291,-0.6987036,0.0209433,-0.3471157121,0.3471157121,TRUE,"Proposed (ADVI)",1,0.4,31
"beta14",0,0.046476619946,0.183612890591983,-0.32375085,0.4038014,0.046476619946,0.046476619946,TRUE,"Proposed (ADVI)",1,0.4,31
"beta15",0,0.37298064124,0.164822204021177,0.0629059925,0.698410625,0.37298064124,0.37298064124,FALSE,"Proposed (ADVI)",1,0.4,31
"beta16",0,0.21825351636,0.154116219269059,-0.0657626275,0.526913875,0.21825351636,0.21825351636,TRUE,"Proposed (ADVI)",1,0.4,31
"beta17",0,-0.1131642282379,0.190312497666894,-0.460144575,0.264938525,-0.1131642282379,0.1131642282379,TRUE,"Proposed (ADVI)",1,0.4,31
"beta18",0,-0.037765347589,0.186704887410678,-0.406349525,0.32239445,-0.037765347589,0.037765347589,TRUE,"Proposed (ADVI)",1,0.4,31
"beta19",0,-0.049936177291,0.16353682832049,-0.3708886,0.25352835,-0.049936177291,0.049936177291,TRUE,"Proposed (ADVI)",1,0.4,31
"beta20",0,-0.198661269272,0.181725824438582,-0.546826225,0.144358925,-0.198661269272,0.198661269272,TRUE,"Proposed (ADVI)",1,0.4,31
"eta",0.4,0.858422121,0.335131509447481,0.378104125,1.66234575,0.458422121,0.458422121,TRUE,"Proposed (ADVI)",1,0.4,31
"beta1",1,0.540920370202,0.401090058938583,-0.2500092,1.31511175,-0.459079629798,0.459079629798,TRUE,"Naive (ADVI)",1,0.4,31
"beta2",2,-0.280211073539,0.664548193061242,-1.5517635,1.006222,-2.280211073539,2.280211073539,FALSE,"Naive (ADVI)",1,0.4,31
"beta3",3,0.75305739346,0.652483620423231,-0.54701765,2.03356775,-2.24694260654,2.24694260654,FALSE,"Naive (ADVI)",1,0.4,31
"beta4",-4,-1.8757198607,0.61522639860261,-3.06559375,-0.712553325,2.1242801393,2.1242801393,FALSE,"Naive (ADVI)",1,0.4,31
"beta5",-5,-2.11991446272,0.769179640051084,-3.67390325,-0.563806025,2.88008553728,2.88008553728,FALSE,"Naive (ADVI)",1,0.4,31
"beta6",0,-1.09406772591,0.570667479417161,-2.22574575,0.0302926049999999,-1.09406772591,1.09406772591,TRUE,"Naive (ADVI)",1,0.4,31
"beta7",0,0.307900381659,0.4152029482448,-0.457543875,1.108657,0.307900381659,0.307900381659,TRUE,"Naive (ADVI)",1,0.4,31
"beta8",0,0.127099757365,0.393681568760781,-0.64146075,0.8905014,0.127099757365,0.127099757365,TRUE,"Naive (ADVI)",1,0.4,31
"beta9",0,0.690144429205,0.527104154075057,-0.307262325,1.68732225,0.690144429205,0.690144429205,TRUE,"Naive (ADVI)",1,0.4,31
"beta10",0,-0.2043730583,0.398484060228592,-1.0274745,0.568998975,-0.2043730583,0.2043730583,TRUE,"Naive (ADVI)",1,0.4,31
"beta11",0,-0.73655436038,0.58564270761901,-1.887372,0.3574443,-0.73655436038,0.73655436038,TRUE,"Naive (ADVI)",1,0.4,31
"beta12",0,0.241282810441,0.476321402692409,-0.7156989,1.1295925,0.241282810441,0.241282810441,TRUE,"Naive (ADVI)",1,0.4,31
"beta13",0,-0.26825447854,0.478851455845094,-1.1993345,0.670141725,-0.26825447854,0.26825447854,TRUE,"Naive (ADVI)",1,0.4,31
"beta14",0,1.15910599648,0.708144042960225,-0.2226926,2.55780425,1.15910599648,1.15910599648,TRUE,"Naive (ADVI)",1,0.4,31
"beta15",0,0.87984102367,0.634836458235512,-0.338232275,2.132563,0.87984102367,0.87984102367,TRUE,"Naive (ADVI)",1,0.4,31
"beta16",0,0.51994113121,0.414145325159419,-0.30834915,1.31344175,0.51994113121,0.51994113121,TRUE,"Naive (ADVI)",1,0.4,31
"beta17",0,0.9672787658,0.637334135226205,-0.29892145,2.17400575,0.9672787658,0.9672787658,TRUE,"Naive (ADVI)",1,0.4,31
"beta18",0,-0.052058003866,0.386445251409212,-0.789533475,0.675369025,-0.052058003866,0.052058003866,TRUE,"Naive (ADVI)",1,0.4,31
"beta19",0,0.78096090091,0.646174290032818,-0.418880525,2.0828715,0.78096090091,0.78096090091,TRUE,"Naive (ADVI)",1,0.4,31
"beta20",0,0.72503408601,0.540210859172926,-0.31394215,1.794923,0.72503408601,0.72503408601,TRUE,"Naive (ADVI)",1,0.4,31
"beta1",1,1.356628211,0.193803909962258,0.999689275,1.764396,0.356628211,0.356628211,TRUE,"Proposed (ADVI)",1,0.4,32
"beta2",2,2.40774177,0.247907197976936,1.9116555,2.908555,0.40774177,0.40774177,TRUE,"Proposed (ADVI)",1,0.4,32
"beta3",3,3.44915277,0.32543981110534,2.8208365,4.1384215,0.44915277,0.44915277,TRUE,"Proposed (ADVI)",1,0.4,32
"beta4",-4,-4.33811596,0.383489862601081,-5.10748725,-3.58476725,-0.33811596,0.33811596,TRUE,"Proposed (ADVI)",1,0.4,32
"beta5",-5,-5.63271303,0.477998904967856,-6.53608925,-4.70565,-0.63271303,0.63271303,TRUE,"Proposed (ADVI)",1,0.4,32
"beta6",0,-0.42449287559,0.174147399665185,-0.782132575,-0.111545125,-0.42449287559,0.42449287559,FALSE,"Proposed (ADVI)",1,0.4,32
"beta7",0,0.052575415964,0.18769212909139,-0.321777475,0.4136346,0.052575415964,0.052575415964,TRUE,"Proposed (ADVI)",1,0.4,32
"beta8",0,0.29929797971,0.160912307718296,-0.0158888325,0.626371275,0.29929797971,0.29929797971,TRUE,"Proposed (ADVI)",1,0.4,32
"beta9",0,-0.019272233062,0.166300889430035,-0.3613923,0.3065256,-0.019272233062,0.019272233062,TRUE,"Proposed (ADVI)",1,0.4,32
"beta10",0,-0.106622383611,0.143890277992926,-0.390306075,0.1874369,-0.106622383611,0.106622383611,TRUE,"Proposed (ADVI)",1,0.4,32
"beta11",0,0.1896607116813,0.173896496067683,-0.15398805,0.535306025,0.1896607116813,0.1896607116813,TRUE,"Proposed (ADVI)",1,0.4,32
"beta12",0,-0.034629830807,0.180209404007939,-0.398743575,0.3315154,-0.034629830807,0.034629830807,TRUE,"Proposed (ADVI)",1,0.4,32
